Name,TypeofKiller,Sex,Race,WhiteMale,WhiteMale20s,NumVics,country,state,County,City,US,birthyear,BirthDate,BirthPlace,Age1stKill,AgeLastKill,AgeGroup,MidtoLate20s,DateFirst,DateFinal,VictimCode,Code,Type,Height,Raised,FamEvent,AgeEvent,Rasied2,BirthRank,BirthCat,NumSibs,SchoolProb,Teased,Educ,Degree,IQ1,IQ2,VerbalIQ,PerfIQ,Military,Branch,Combat,Killed,AppliedCop,WorkedCop,Fired,Attrac,PhyDef,SpchDef,XYY,BrainAb,Chem,HeadInj,PoliceGroupie,BedWet,Animal,Fire,PsychAbuse,PhysAbuse,SexAbuse,ParMarSta,DadStable,MomStable,DadSA,MomSA,Killerabusealcohol,Killerabusedrugs,Married?,MaritalStatus,NumberofChildren,LivChild,LiveWith,SexualOrientation,Occupation,PreviousArrests,Previousjailorprisontime,AgeKill,AgeSeries,KilledPriortoSeries,KillMethod,KillwithHands,Weapon,Gun,Partner,MethodDescription,PartName,PartnerRelation,PartSex,VicSex,#Male,#Female,RaceofVictim,#White,#Black,#Hisp,#Asian,NatAm,VicAge,VicAgeAdult,ChildVictim,ActualAges,GetToCrime,LocAbduct,LocKilling,Rape,Torture,Soughtvictimtokill,Overkill,Quick,Blindfold,Bound,Mutilate,Totem,SexDeath,AteBody,DrankBlood,Posed,BodyTotem,ItemTotem,News,BodyLeft,LeftHidden,LeftBuried,Moved,MovedHide,MovedBuried,CutUp,TakenHome,DisorPoints,OrgDis,Mental,MentalFac,PsychologicalDiagnosis,DateArrested,KilledinmateorguardinPrison,WantAds,Confessed,NGRI,Sentence,Exec,DateDeath,Suicide,DeathMeth,SuspectedDeaths,ConfessedDeaths,ConvictedDeaths,YearsBetweenFirstandLast,YearFirst,YearFinal,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,Century,DecadeStarted,Otherinformation,Nickname,Organizational,FrequencyCategory
"Rivera,ReinaldoJavier#1155294",Serial,1,3,0,0,4,US,"GA,SC","Aiken,Richmond,Columbia","Graniteville,Jackson,Augusta",1,1963,9/13/1963,Spain-Madrid,37,37,30,0,1999,9/29/2000,8.31,3.01,Enjoyment-Rape,,1,,,0,2,3,1,0,0,12,Diploma,,,,,1,2,,,,0,,1,0,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,1,0,37,37,0,5,1,,0,0,Strangle,,,,2,0,4,,,,,,,5,1,0,"17,17,17,21",,,,1,0,1,0,1,,,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,1,,0,,2000,0,0,1,0,3,,,,,4,4,1,1,1999,2000,0,1,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,4
"Rivera,ShannonRenee",Serial-Organizational-Cult,2,1,0,0,4,US,TX,Harris,Houston,1,1969,1/31/1969,US-TX-HarrisCounty,16,16,10,0,8/6/1985,9/6/1985,8.5,6.1,Cult-HumanSacrifice,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,1,,,,16,16,0,"1,2,4",1,3,,1,"Bludgeon,Shoot,Stab","Cravey,MichaelGene;Rivera,Shannon;Smith,Harold;Tosh,Martin;Trimmer,John",Cult,1,3,2,1,,,,,,,,1,1,"16,19",,,,0,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0,,,0,,1985,,0,0,0,15,0,,,,4,0,1,0,1985,1985,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,1,4
"Rivera,VincentFaustino#518548",Serial,1,3,0,0,3,US,FL,Hillsborough,Tampa,1,1963,1/9/1963,,27,32,20,1,2/10/1990,12/3/1995,8.3,3.02,Enjoyment-Norape,70,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,0,4,1,,0,0,Stab,,,,,1,,,1,,,,,,1,0,49,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,1990,1,0,1,0,2,0,,,,3,3,3,5,1990,1995,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,3
"Roach,JamesTerry",Serial-Team-Twoevents,1,1,1,0,3,US,SC,Richland,Columbina,1,1960,2/18/1960,,17,17,10,0,1977,10/29/1977,8.34,3.01,Enjoyment-Rape,,,,,,,,,,,,None,80,75,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17,17,0,2,0,3,,1,Shoot,"Shaw,JosephCarl;Mahaffey,Ronald;Roach,James",,1,3,1,2,1,3,0,0,0,0,4,1,1,"14,17,20",,,,1,0,1,0,0,0,0,0,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,2,,,,1977,0,0,,0,3,1,1/10/1986,0,1,3,,,0,1977,1977,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,0,3
"Roache,CharlesWesley#0345539",Spree-Team,1,1,1,1,6,US,NC,Haywood,Statesville,1,1973,11/17/1973,,25,25,20,1,9/28/1999,9/29/1999,7.1,1.1,FinancialGain-Robbery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,,1,,1,1,25,25,0,2,0,3,3,1,Shoot,"Lippard,Chris;Roache,CharlesWesley",,1,3,3,3,1,6,0,0,0,0,,1,1,"14,22,40,44,71,72",,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,0,,10/1/1999,0,0,1,0,3,1,10/22/2004,0,1,6,5,6,0,1999,1999,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,6+
"Roane,JamesHenryJr.",Serial-Organizational-Gang,1,2,0,0,3,US,VA-Federal,Richmond,Richmond,1,1965,10/27/1965,US-VA-Richmond,26,26,20,1,1/13/1992,2/1/1992,10.3,8,GangActivity,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,26,26,0,"2,4",1,3,1,1,"Shoot,Stab","Johnson,Cory;Roane,James;Tipton,Richard",Gang,1,1,3,0,2,0,3,0,0,0,,1,0,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1,,0,,6/4/1991,0,0,0,0,3,,,,,3,0,3,0,1992,1992,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,1,3
"Robaczynski,MaryRose",Serial-suspected,2,1,0,0,4,US,MD,Baltimore,Baltimore,1,1954,8/21/1954,,21,22,20,0,1977,3/8/1978,4.1,3.31,Enjoyment-Power-AngelofDeath,,,,,,,,,,,,RN,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nurse,,,21,21,0,25,0,0,0,0,Withdrewtreatment,,,,3,1,3,,,,,,,,1,0,"40,47,48,49",,,6,0,0,1,0,1,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1,,,,,,0,0,0,4,0,,,,4,0,0,1,1977,1978,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,0,4
"Robbins,GaryAlan",Serial,1,1,1,0,4,US,MI/OH/MD/PA,"Allegheny,Harford,Lake,Jefferson","SquirrelHill,BelAir,Pinora,Steubenville",1,1935,,,44,52,40,0,7/30/1979,7/4/1987,,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,44,44,0,"2,5",1,3,0,0,"Shoot,Strangle",,,,2,0,4,1,4,0,0,0,0,,1,0,"24,36,43,44",,,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,1,,0,,4/14/1988,0,0,0,0,5,0,4/14/1988,1,6,4,0,0,7,1981,1988,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,4
"Robbins,MalcolmJoseph",Serial-Twomurders,1,1,1,0,4,US,"TX,WV,CA,NJ","Dallas,Marshall,SantaBarbara,Cumberland","Dallas,IslaVista",1,1959,,,20,20,20,0,12/28/1979,11/17/1980,8.35,3.01,Enjoyment-Rape,,,,,0,,,,1,,,,,,,,0,,,,,0,,,,,,,,,1,,,,1,,1,,,,,,,,0,1,0,,,2,,1,1,20,20,0,"4,5",1,0,0,0,"Stab,Strangle",,,,1,4,0,1,4,0,0,0,0,,0,1,"6,7,9,17",,,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,,1,,,,,0,0,1,0,2,0,,,,4,4,3,1,1979,1980,0,0,0,1,1,0,0,0,0,0,0,0,1900,1970,,,0,4
"Robbins,StevenJ.#114739",Serial,1,2,0,0,3,US,"IN,IL","Vanderburgh,Cook","Evansville,Chicago",1,1947,,,21,54,20,0,1968,12/1/2001,,4,Anger,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,21,21,0,2,0,3,,0,Shoot,,,,,,1,,,1,,,,,1,0,37,,,,0,,,,,,,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,12/5/2001,0,0,,0,2,0,,,,3,,3,32,1969,2001,0,1,0,1,0,1,0,0,0,0,0,0,1900,1960,,,0,3
"Robedeaux,JamesGlenn",Serial-Twomurders+oneattempt,1,1,1,1,2,US,OK,"Noble,Oklahoma","Morrison,OklahomaCity",1,1949,3/28/1949,,28,36,20,1,3/2/1978,9/17/1985,5.1,4,Anger,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,28,28,0,"1,5",1,,0,0,"Bludgeon,Strangle",,,,2,0,2,1,2,0,0,0,0,,1,0,"30,37",,,,0,0,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,0,1,0,,,,,,11/15/1985,0,0,1,0,3,1,6/1/2000,0,1,2,1,2,7,1978,1985,0,0,0,1,1,0,0,0,0,0,0,0,1900,1970,,,0,2
"Roberts,DavidJames#8037",Serial,1,2,0,0,4,US,IN,Marion,Indianapolis,1,1944,1/25/1944,US-NJ-PerthAmboy,29,29,20,1,1/20/1974,1974,8.3,3.01,Enjoyment-Rape,,1,,,0,,2,7,,,11,None,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,29,29,0,"5,11",1,,0,0,"Strangle,Fire",,,,3,2,2,1,4,0,0,0,0,,1,1,"0,1",,,,1,0,,,,,,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,,,,,2/11/1988,0,0,0,0,3,,,,,4,0,4,0,1974,1974,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,0,4
"Roberts,DavidWynne",Serial-Twomurders,1,1,1,0,2,England,NorthWest,Lancashire,"Anglesey,Blackpool",0,1955,,,14,31,10,0,3/4/1969,1/19/1986,,1.1,FinancialGain-Robbery,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,2,,,,14,14,0,"4,5",1,,0,0,"Stab,Strangle",,,,2,0,2,1,2,0,0,0,0,,1,0,,,,,0,0,,,,0,1,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,0,0,,0,2,0,,,,2,,2,14,1969,1983,0,0,0,1,0,1,0,0,0,0,0,0,1900,1960,,,0,2
"Roberts,DonnieLee",Serial-Twomurders,1,1,1,0,2,US,"TX,LA","Polk,Natchitoches",LakeLivingston,1,1971,2/9/1971,,21,32,20,0,2/29/1992,10/15/2003,,1,FinancialGain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,21,21,0,2,0,3,,0,Shoot,,,,3,1,1,,1,,0,0,,,1,0,"41,44",,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,0,0,1,0,3,1,10/31/2012,0,1,2,2,1,11,1992,2003,0,1,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Roberts,JosephDouglas",Serial-Team,1,1,1,0,3,US,AZ,Apache,St.Johns,1,1988,,,19,21,10,0,4/20/2007,9/14/2009,8.5,4.11,Anger-Revenge,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,2,0,3,1,1,Shoot,"Inmon,William;Roberts,Joseph",,1,1,3,0,7,2,0,1,0,0,,1,1,"16,60,72",,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,,,0,,2009,0,0,0,0,,,,,,3,0,1,2,2007,2009,0,1,0,0,0,0,0,0,0,0,0,0,2000,2000,,,0,3
"Roberts,Kurt",Serial-Organizational-Gang,1,2,0,0,2,England,London,GreaterLondon,London,0,1980,,Jamaica,18,18,10,0,6/25/1998,7/17/1998,10.1,8.1,Criminal-Drugenterprise,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Gangmember,,,18,18,0,2,0,3,,1,Shoot,"Hart,Hyrone;Roberts,Kurt",Gangmember,1,2,0,2,2,0,2,0,0,0,,1,0,"30,35",,,,0,0,1,,,,1,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,2,,,,,2,0,1,0,1998,1998,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,1,2
"Robertson,Andrew",Serial-Twomurders,1,,,0,2,US,CA,SanBernardino,SanBernardino,1,1945,,,32,32,30,0,10/20/1977,10/30/1977,8.8,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Icecreamvendor,,,32,32,0,4,1,3,0,0,Stab,,,,2,0,2,1,2,0,0,0,0,,1,0,"19,20",,,,1,0,0,1,0,0,0,1,,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,2,2,2,0,1977,1977,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,0,2
"Robinson,Alexander#052981",Serial,1,2,0,0,3,US,FL,Pinellas,St.Petersburg,1,1956,7/29/1956,,17,24,10,0,1/28/1974,3/2/1981,,1.1,FinancialGain-Robbery,76,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,0,2,0,3,,0,Shoot,,,,,1,,,,1,,,,,1,0,,,,,0,0,,,,,,0,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,0,0,1,0,3yrs,0,,,,3,,3,7,1974,1981,0,0,0,1,1,0,0,0,0,0,0,0,1900,1970,,,0,3
"Robinson,AlfredLee#077553",Serial,1,2,0,0,4,US,FL,Volusia,DaytonaBeach,1,1963,11/18/1962,,28,28,20,1,1/2/1991,4/4/1991,8.31,3.01,Enjoyment-Rape,68,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,28,28,0,5,1,,0,0,Strangle,,,,2,0,4,,,2,,,,,1,0,"25,55",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2,0,,,,4,,4,0,1991,1991,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,4
"Robinson,Alonzo",Serial-suspected,1,2,0,0,6,US,MS/MI/MA,Bolivar,Cleveland,1,1895,,US-MS-Cleveland,30,38,30,0,1926,12/8/1934,7.1,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,30,30,0,"1,2",1,3,1,0,"Bludgeon,Shoot",,,,3,1,1,1,2,0,0,0,0,,1,0,23,,,,1,,1,1,0,,,1,,0,1,0,0,1,,,1,0,0,0,0,0,0,0,2,,,,,1/12/1935,0,0,1,0,3,1,3/5/1935,0,1,6,2,2,8,1926,1934,0,0,0,0,0,0,0,0,1,1,0,0,1900,1920,Mayhaveonlykilledtwo.TheyfoundfourskullsinhishousebuthewasagraverobberanddeniedtheMichigankillings,,0,6+
"Robinson,EddieCarson#0347839",Serial-Team-Twoevents,1,2,0,0,3,US,NC,Bladen,Elizabethtown,1,1948,1/20/1948,,36,36,30,0,3/26/1984,4/29/1984,11,1,FinancialGain,,5,7,2,2,,,,,,7,None,82,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,1,36,36,0,"1,2",1,3,1,1,"Bludgeon,Shoot","McLaughlin,Elton;RobinsonEddieC.",Acquaintance,1,3,1,2,2,0,3,0,0,0,,1,1,"4,21,50",,,,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,,,,5/9/1984,0,0,1,0,3,,,,,3,3,3,0,1984,1984,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,3
"Robinson,HarveyMiguel#CJ8032",Serial,1,1,1,0,3,US,PA,Lehigh,Allentown,1,1974,12/6/1974,,17,18,10,0,8/9/1992,7/14/1993,7.2,3.01,Enjoyment-Rape,68,2,2,3,0,,2,,1,,12,Diploma,100,126,,,0,,,,0,0,,,,0,,1,,,,,,,,,,,,,,,,1,,,,,,1,,1,1,17,17,0,"1,4,5",1,1,0,0,"Bludgeon,Stab,Strangle",,,,2,0,3,1,3,0,0,0,0,456,1,1,"15,29,47",,,1,1,0,1,1,0,0,0,1,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,2,2,,,AntisocialPersonalityDisorder,7/31/1993,0,0,0,0,3,,,,,3,0,3,1,1992,1993,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,3
"Robinson,JohnEdward#0045690",Serial,1,1,1,0,8,US,KS/MO,"Wyandotte,Jackson",KansasCity,1,1943,12/27/1943,US-IL-Cicero,40,56,40,0,9/1/1984,3/1/2000,3.3,3.01,Enjoyment-Rape,69,1,1,17,0,3,2,4,0,,14,Diploma,102,,,,0,,,,,0,1,3,1,0,0,,0,0,,,1,,0,0,0,1,1,1,3,3,1,0,1,,4,1,1,1,Self-employed,1,1,40,40,0,1,1,0,0,0,Bludgeon,,,,2,0,5,1,5,0,0,0,,8,1,1,"15,19,19,21,27,27,45,49",,,,1,1,0,0,1,0,1,0,1,0,0,0,,0,1,,0,0,0,0,0,1,0,1,1,1,,,,6/2/2000,0,1,3,0,3,,,,,8,0,8,16,1984,2000,0,1,1,1,0,0,0,0,0,0,0,0,1900,1980,"Metvictimsonsocialnetworkingsite-usedname""Slavemaster""",,0,6+
"Robinson,JuliusOmar",Serial-Organizational-DrugEnterprise,1,2,0,0,3,US,TX,"Dallas,Tarrant","Dallas,FortWorth",1,1977,,,21,21,20,0,12/2/1998,7/12/1999,10.1,8.1,Criminal-Drugenterprise,,,,,,,,,,,12,Diploma,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,21,21,0,2,0,3,,1,Shoot,"Britt,L.J.;Robinson,Julius",,1,1,3,0,7,0,1,2,0,0,,1,0,"21,31,32",,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,0,,1999,0,0,0,0,2,0,,,,3,0,3,1,1998,1999,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,1,3
"Robinson,Leigh",Serial-Twomurders,1,1,1,0,2,Australia,Victoria,,"Chadstone,Melbourne",0,1948,,,20,60,20,0,6/8/1968,4/28/2008,5.7,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,20,20,0,"2,4",1,3,3,0,"Shoot,Stab",,,,2,0,2,1,2,0,0,0,0,,1,0,"17,33",,,,0,0,,,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,4/28/2008,0,0,0,0,2,0,,,,2,,2,40,1968,2008,0,1,0,0,0,1,0,0,0,0,0,0,1900,1960,,,0,2
"Robinson,Linnell",Serial-Twomurders+oneattempt,1,2,0,0,2,US,AL,Etowah,,1,1927,7/23/1927,,24,31,20,1,1951,1958,11,11,Multiplemotives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,0,,,,,0,,,,,,1,,,,,,,,,1,0,,,,,,,,,,,,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,1,0,,0,2,0,10/15/2002,,,2,,2,7,1951,1958,0,0,0,0,0,0,1,0,0,0,0,0,1900,1950,,,0,2
"Robinson,MarkNigel",Serial-Twomurders,1,1,1,0,2,England,NorthEast,Durham,Billingham,0,1962,,,17,27,10,0,5/26/1979,9/19/1989,5.7,4,Anger,,,,,,,,,,,,,,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,1,Military-AirForce,,,17,17,0,"4,5",1,,0,0,"Stab,Strangle",,,,2,0,2,1,2,0,0,0,0,,1,0,"17,25",,,,0,0,,,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,0,0,1,0,2,,,,,2,2,2,10,1979,1989,0,0,0,1,1,0,0,0,0,0,0,0,1900,1970,,,0,2
"Robinson,Quincy",Serial-Organizational-DrugEnterprise,1,2,0,0,9,US,MI,Detroit,Wayne,1,1958,5/20/1958,,16,20,10,0,1974,6/4/1978,,8.1,Criminal-Drugenterprise,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0,2,0,3,,,Shoot,,,,3,1,2,,,3,0,0,0,,1,0,"23,26,27",,,,0,0,1,,,,,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,,,1978,0,0,1,0,2,0,3/5/1982,0,2,9,3,3,4,1974,1978,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,1,6+
"Robinson,SarahJane",Serial,2,1,0,0,8,US,MA,"Middlesex,Essex","Somerville,Gloucester,Cambridge",1,,,,,,,,8/10/1881,2/22/1886,5,1,FinancialGain,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,,,,3,0,3,0,0,Poison,,,,3,5,3,1,8,0,0,0,,,1,1,"7,23,24,33,45,72",,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,,,,,,0,0,0,3,0,1905,0,4,8,0,1,4,1881,1885,0,0,0,0,0,0,0,0,0,0,0,0,1800,1880,,,0,6+
"Robinson,William",Serial-Team-Twomurders,1,2,0,0,2,US,TX,Harris,"Montrose,Houston",1,1958,2/5/1958,US-TX-Houston,27,27,20,1,6/11/1985,6/13/1985,11,1.1,FinancialGain-Robbery,68,,,,,,,,,,10,None,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heavyequipmentoperator,1,1,27,27,0,2,0,3,,1,Shoot,"Robinson,William;Dennard,MichaelGlen",,1,1,2,0,7,1,1,0,0,0,,1,0,"26,30",,,,1,0,1,,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,1,,ParanoidSchizophrenia,,0,0,0,0,3,0,2/1/2008,1,6,2,,2,0,1985,1985,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,2
"Rocha,ThiagoHenriqueGomesda",Serial-Accused,1,3,0,0,39,Brazil,Goias,,Goiania,0,1988,,,25,26,20,1,2013,2014,8.3,4,Anger,,2,,,0,,,,1,1,12,Diploma,,,,,0,,,,,0,,1,,,,,,,,,,,,,1,,,,,,,,0,1,0,,4,1,Securityguard,0,0,25,25,0,2,0,3,,0,Shoot,,,,3,,,3,0,0,39,0,0,,,,,,,,0,0,1,0,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,,,10/14/2014,0,,1,,,,,2,,39,39,,1,2013,2014,1,0,0,0,0,0,0,0,0,0,0,0,2000,2010,,,0,6+
"Roche,JohnFrancis",Serial,1,1,1,1,6,US,NY,Queens,"NYC-Queens,Yorkville,RockawayBeach",1,1927,,,26,27,20,1,1953,6/2/1954,8.34,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,26,26,0,"1,4,5",1,,0,0,"Bludgeon,Stab,Strangle",,,,3,2,4,1,6,0,0,0,0,,1,1,"14,17,22,33,43,85",,,,1,0,1,,,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,,,,,1953,0,0,1,0,3,1,1/26/1956,0,1,6,6,1,1,1953,1954,0,0,0,0,0,0,1,0,0,0,0,0,1900,1950,,,0,6+
"Rodgers,JeremiahMartel#123101",Serial-Team-Twomurders+oneattempt,1,1,1,0,2,US,FL,SantaRosa,Milton,1,1977,4/19/1977,US-Florida-Altoona,20,21,20,0,4/9/1998,5/7/1998,8.5,3.02,Enjoyment-Norape,67,9,,,0,,,2,1,,9,GED-Prison,,,,,0,,,,,0,,1,,,,,,,0,,,,1,1,1,2,1,,4,4,,,0,1,0,,2,1,Unemployed,1,1,20,20,0,4,1,3,0,1,Stab,"Lawrence,Jonathan;Rodgers,Jeremiah",Friends,1,3,1,1,1,2,0,0,0,0,5,1,0,"18,20",,,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,0,1,0,0,0,0,0,,2,1,1,BorderlinePersonality,5/11/1998,,0,1,0,3,,,,,2,1,2,0,1998,1998,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Rodgers,Theodore#010243",Serial-Twomurders,1,2,0,0,2,US,FL,Orange,Orlando,1,1940,6/16/1940,,37,60,30,0,2/4/1978,2/14/2001,5.1,4,Anger,72,1,,,0,,2,8,,,,,77,69,72,70,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,1,2,,,,1,Trades-Plumber,,,37,37,0,2,0,3,,0,Shoot,,,,2,0,2,2,0,2,0,0,0,0,1,0,49,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,2,,0,,2/14/2001,0,0,1,0,2,0,,2,,2,2,2,23,1978,2001,0,1,0,0,1,0,0,0,0,0,0,0,1900,1970,,,0,2
"Rodriguez,Antonio#KR3631",Serial,1,2,0,0,3,US,PA,Philadelphia,Philadelphia,1,1988,10/28/1988,,22,22,20,0,11/3/2010,12/15/2010,1.1,3.01,Enjoyment-Rape,69,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,1,Transient,1,1,22,22,0,5,1,,0,0,Strangle,,,,2,0,3,1,3,0,0,0,0,,1,0,"21,27,35",,,,1,0,0,0,1,0,0,0,,1,0,0,0,0,,,1,0,0,0,0,0,0,0,1,2,,0,,1/17/2011,0,0,1,0,,,,,,3,3,,0,2010,2010,1,0,0,0,0,0,0,0,0,0,0,0,2000,2010,,,0,3
"Rodriguez,Gilbert",Serial-Twomurders,1,3,0,0,2,US,CA,LosAngeles,"SantaMonica,CulverCity",1,1956,,,21,28,20,0,10/1/1977,2/11/1984,11,11,Multiplemotives,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,0,2,0,3,2,0,Shoot,,,,1,2,0,,,,1,,,,1,0,"22,41",,,,0,0,,0,1,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,0,0,1,,2,,,,,2,1,2,7,1977,1984,0,0,0,1,1,0,0,0,0,0,0,0,1900,1970,Secondmurderafterbeingreleasedfromprisonforpriormurder,,0,2
